DrugBank ID,Name,Type,UniProt ID,UniProt Name
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q56839,"2-oxopropyl-CoM reductase, carboxylating"
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P0C278,Fumarate reductase flavoprotein subunit
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P0A9P4,Thioredoxin reductase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P0AEZ1,"5,10-methylenetetrahydrofolate reductase"
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q9AGP8,Dimethylglycine oxidase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P37062,NADH peroxidase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P21890,Ferredoxin--NADP reductase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P38038,Sulfite reductase [NADPH] flavoprotein alpha-component
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q44532,Ferredoxin--NADP reductase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q06319,"Acyl-CoA dehydrogenase, short-chain specific"
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q52437,Ferredoxin reductase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P18925,Dihydrolipoyl dehydrogenase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q888A4,"Amine oxidase, flavin-containing protein"
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P00914,Deoxyribodipyrimidine photo-lyase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P05327,Deoxyribodipyrimidine photo-lyase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P10902,L-aspartate oxidase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P77967,Cryptochrome DASH
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P09622,"Dihydrolipoyl dehydrogenase, mitochondrial"
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q9Z4P0,Fumarate reductase flavoprotein subunit
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q9UHQ9,NADH-cytochrome b5 reductase 1
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q7SID9,Oxidoreductase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P27338,Amine oxidase [flavin-containing] B
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P22570,"NADPH:adrenodoxin oxidoreductase, mitochondrial"
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q15067,Peroxisomal acyl-coenzyme A oxidase 1
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P08373,UDP-N-acetylenolpyruvoylglucosamine reductase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P55789,FAD-linked sulfhydryl oxidase ALR
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P61432,UDP-N-acetylenolpyruvoylglucosamine reductase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P24232,Flavohemoprotein
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q9LAG2,Phenol 2-hydroxylase component B
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q9RA47,Methylenetetrahydrofolate reductase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P16640,Putidaredoxin reductase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P9WHH7,NAD(P)H dehydrogenase (quinone)
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P9WIQ1,UDP-galactopyranose mutase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P55792,4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P09788,4-cresol dehydrogenase [hydroxylating] flavoprotein subunit
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P19480,Alkyl hydroperoxide reductase subunit F
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q51225,Dihydrolipoyl dehydrogenase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q94655,Glutathione reductase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q47PU3,Phenylacetone monooxygenase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P07771,"Benzoate 1,2-dioxygenase electron transfer component"
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q72JJ3,Putative acyl-CoA dehydrogenase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q9KIE5,FkbI
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P09063,Dihydrolipoyl dehydrogenase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P14218,Dihydrolipoyl dehydrogenase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P35340,Alkyl hydroperoxide reductase subunit F
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P58558,Ferredoxin--NADP reductase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,P28861,Ferredoxin--NADP reductase
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,Q9RC23,Mersacidin decarboxylase
DB03175,Propyl alcohol,SmallMoleculeDrug,P61626,Lysozyme C
DB03193,Stearic acid,SmallMoleculeDrug,Q07869,Peroxisome proliferator-activated receptor alpha
DB03193,Stearic acid,SmallMoleculeDrug,Q9UNK4,Group IID secretory phospholipase A2
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P30043,Flavin reductase (NADPH)
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q9UJM8,Hydroxyacid oxidase 1
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q9NVS9,Pyridoxine-5'-phosphate oxidase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P46072,Major NAD(P)H-flavin oxidoreductase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q969G6,Riboflavin kinase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P17117,Oxygen-insensitive NADPH nitroreductase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P29475,"Nitric oxide synthase, brain"
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P0A7E1,Dihydroorotate dehydrogenase (quinone)
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q12882,Dihydropyrimidine dehydrogenase [NADP(+)]
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q02127,"Dihydroorotate dehydrogenase (quinone), mitochondrial"
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P00322,Flavodoxin
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P38489,Oxygen-insensitive NAD(P)H nitroreductase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P0A2Y7,Chorismate synthase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P42593,"2,4-dienoyl-CoA reductase [NADPH]"
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q53ZE5,Dihydroorotate dehydrogenase A (fumarate)
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P0AFI7,Pyridoxine/pyridoxamine 5'-phosphate oxidase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P71278,Pentaerythritol tetranitrate reductase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P63462,FMN-dependent NADH-azoreductase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P30197,Epidermin decarboxylase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P41407,FMN-dependent NADH-azoreductase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P56122,Chorismate synthase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P0A3D9,Flavodoxin
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P00323,Flavodoxin
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P10340,Flavodoxin
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q8DW21,Uncharacterized protein
DB03247,Flavin mononucleotide,SmallMoleculeDrug,O34974,Putative monooxygenase MoxC
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q9WXV1,tRNA-dihydrouridine synthase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P50618,Protein NrdI
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P69772,Probable UbiX-like flavin prenyltransferase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P20932,(S)-mandelate dehydrogenase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,O07529,FMN-dependent NADPH-azoreductase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q9ZK53,Flavodoxin
DB03247,Flavin mononucleotide,SmallMoleculeDrug,O00141,Serine/threonine-protein kinase Sgk1
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q01234,Oxygen-insensitive NAD(P)H nitroreductase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q9FDN7,Nitric oxide reductase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q746I8,Isopentenyl-diphosphate delta-isomerase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P16099,Trimethylamine dehydrogenase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q9F0J6,Rubredoxin-oxygen oxidoreductase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q9WZW1,Riboflavin biosynthesis protein
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q51990,Morphinone reductase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q56691,NADPH-flavin oxidoreductase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,O75676,Ribosomal protein S6 kinase alpha-4
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q51793,Phenazine biosynthesis protein PhzG
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q9NYQ3,Hydroxyacid oxidase 2
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q9RYU4,NAD(P)H dehydrogenase (quinone)
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P61949,Flavodoxin-1
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P50740,Isopentenyl-diphosphate delta-isomerase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q60049,NADH dehydrogenase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q46604,FMN-binding protein
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q81EW9,Nitroreductase family protein
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P16435,NADPH--cytochrome P450 reductase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,Q96CD2,Phosphopantothenoylcysteine decarboxylase
DB03247,Flavin mononucleotide,SmallMoleculeDrug,O69755,Phenazine biosynthesis protein
DB03247,Flavin mononucleotide,SmallMoleculeDrug,P55038,Ferredoxin-dependent glutamate synthase 2
DB03255,Phenol,SmallMoleculeDrug,P02768,Serum albumin
DB03255,Phenol,SmallMoleculeDrug,P00800,Thermolysin
DB03310,Glutathione disulfide,SmallMoleculeDrug,O75715,Epididymal secretory glutathione peroxidase
DB03310,Glutathione disulfide,SmallMoleculeDrug,P07203,Glutathione peroxidase 1
DB03310,Glutathione disulfide,SmallMoleculeDrug,P18283,Glutathione peroxidase 2
DB03310,Glutathione disulfide,SmallMoleculeDrug,P22352,Glutathione peroxidase 3
DB03310,Glutathione disulfide,SmallMoleculeDrug,P59796,Glutathione peroxidase 6
DB03310,Glutathione disulfide,SmallMoleculeDrug,Q96SL4,Glutathione peroxidase 7
DB03310,Glutathione disulfide,SmallMoleculeDrug,P36969,"Phospholipid hydroperoxide glutathione peroxidase, mitochondrial"
DB03310,Glutathione disulfide,SmallMoleculeDrug,Q8TED1,Probable glutathione peroxidase 8
DB03310,Glutathione disulfide,SmallMoleculeDrug,P10620,Microsomal glutathione S-transferase 1
DB03310,Glutathione disulfide,SmallMoleculeDrug,P08263,Glutathione S-transferase A1
DB03310,Glutathione disulfide,SmallMoleculeDrug,P09210,Glutathione S-transferase A2
DB03310,Glutathione disulfide,SmallMoleculeDrug,P09488,Glutathione S-transferase Mu 1
DB03310,Glutathione disulfide,SmallMoleculeDrug,P28161,Glutathione S-transferase Mu 2
DB03310,Glutathione disulfide,SmallMoleculeDrug,P21266,Glutathione S-transferase Mu 3
DB03310,Glutathione disulfide,SmallMoleculeDrug,Q03013,Glutathione S-transferase Mu 4
DB03310,Glutathione disulfide,SmallMoleculeDrug,P46439,Glutathione S-transferase Mu 5
DB03310,Glutathione disulfide,SmallMoleculeDrug,P09211,Glutathione S-transferase P
DB03310,Glutathione disulfide,SmallMoleculeDrug,P30711,Glutathione S-transferase theta-1
DB03310,Glutathione disulfide,SmallMoleculeDrug,P0CG29,Glutathione S-transferase theta-2
DB03310,Glutathione disulfide,SmallMoleculeDrug,P0CG30,Glutathione S-transferase theta-2B
DB03310,Glutathione disulfide,SmallMoleculeDrug,O60760,Hematopoietic prostaglandin D synthase
DB03310,Glutathione disulfide,SmallMoleculeDrug,P28161,Glutathione S-transferase Mu 2
DB03310,Glutathione disulfide,SmallMoleculeDrug,P00390,"Glutathione reductase, mitochondrial"
DB03312,Brivudine,SmallMoleculeDrug,O00142,"Thymidine kinase 2, mitochondrial"
DB03312,Brivudine,SmallMoleculeDrug,Q91CQ6,DNA polymerase
DB03312,Brivudine,SmallMoleculeDrug,P13159,Thymidine kinase
DB03585,Oxyphenbutazone,SmallMoleculeDrug,Q9NZK7,Group IIE secretory phospholipase A2
DB03614,Mecobalamin,SmallMoleculeDrug,Q99707,Methionine synthase
DB03615,Ribostamycin,SmallMoleculeDrug,P07237,Protein disulfide-isomerase
DB03615,Ribostamycin,SmallMoleculeDrug,P0A7S3,30S ribosomal protein S12
DB03615,Ribostamycin,SmallMoleculeDrug,Q9R381,Aminoglycoside N(6')-acetyltransferase type 1
DB03615,Ribostamycin,SmallMoleculeDrug,P9WQG9,Aminoglycoside 2'-N-acetyltransferase
DB03619,Deoxycholic acid,SmallMoleculeDrug,P07445,Steroid Delta-isomerase
DB03619,Deoxycholic acid,SmallMoleculeDrug,Q8GGK7,Cytochrome C
DB03619,Deoxycholic acid,SmallMoleculeDrug,Q7Z2Z2,Elongation factor Tu GTP-binding domain-containing protein 1
DB03619,Deoxycholic acid,SmallMoleculeDrug,P54965,Choloylglycine hydrolase
DB03619,Deoxycholic acid,SmallMoleculeDrug,P25553,Lactaldehyde dehydrogenase
DB03619,Deoxycholic acid,SmallMoleculeDrug,P31224,Multidrug efflux pump subunit AcrB
DB03619,Deoxycholic acid,SmallMoleculeDrug,P33517,Cytochrome c oxidase subunit 1
DB03619,Deoxycholic acid,SmallMoleculeDrug,Q03736,Cytochrome c oxidase subunit 2
DB03619,Deoxycholic acid,SmallMoleculeDrug,Q96RI1,Bile acid receptor
DB03619,Deoxycholic acid,SmallMoleculeDrug,P09211,Glutathione S-transferase P
DB03619,Deoxycholic acid,SmallMoleculeDrug,Q8TDU6,G-protein coupled bile acid receptor 1
DB03619,Deoxycholic acid,SmallMoleculeDrug,P08263,Glutathione S-transferase A1
DB03619,Deoxycholic acid,SmallMoleculeDrug,P09210,Glutathione S-transferase A2
DB03619,Deoxycholic acid,SmallMoleculeDrug,P09488,Glutathione S-transferase Mu 1
DB03619,Deoxycholic acid,SmallMoleculeDrug,P28161,Glutathione S-transferase Mu 2
DB03619,Deoxycholic acid,SmallMoleculeDrug,P21266,Glutathione S-transferase Mu 3
DB03619,Deoxycholic acid,SmallMoleculeDrug,Q03013,Glutathione S-transferase Mu 4
DB03619,Deoxycholic acid,SmallMoleculeDrug,P46439,Glutathione S-transferase Mu 5
DB03619,Deoxycholic acid,SmallMoleculeDrug,P09211,Glutathione S-transferase P
DB03619,Deoxycholic acid,SmallMoleculeDrug,P30711,Glutathione S-transferase theta-1
DB03619,Deoxycholic acid,SmallMoleculeDrug,P0CG29,Glutathione S-transferase theta-2
DB03619,Deoxycholic acid,SmallMoleculeDrug,P0CG30,Glutathione S-transferase theta-2B
DB03619,Deoxycholic acid,SmallMoleculeDrug,O60760,Hematopoietic prostaglandin D synthase
DB03754,Tromethamine,SmallMoleculeDrug,P05067,Amyloid beta A4 protein
DB03756,Doconexent,SmallMoleculeDrug,Q07869,Peroxisome proliferator-activated receptor alpha
DB03756,Doconexent,SmallMoleculeDrug,P37231,Peroxisome proliferator-activated receptor gamma
DB03756,Doconexent,SmallMoleculeDrug,P19793,Retinoic acid receptor RXR-alpha
DB03756,Doconexent,SmallMoleculeDrug,P28702,Retinoic acid receptor RXR-beta
DB03756,Doconexent,SmallMoleculeDrug,P48443,Retinoic acid receptor RXR-gamma
DB03756,Doconexent,SmallMoleculeDrug,P36956,Sterol regulatory element-binding protein 1
DB03756,Doconexent,SmallMoleculeDrug,P01106,Myc proto-oncogene protein
DB03766,Propanoic acid,SmallMoleculeDrug,P10724,Alanine racemase
DB03766,Propanoic acid,SmallMoleculeDrug,Q9NQX3,Gephyrin
DB03766,Propanoic acid,SmallMoleculeDrug,P96965,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase"
DB03793,Benzoic acid,SmallMoleculeDrug,P46059,Solute carrier family 15 member 1
DB03793,Benzoic acid,SmallMoleculeDrug,Q9L9D7,Cocaine esterase
DB03793,Benzoic acid,SmallMoleculeDrug,P14920,D-amino-acid oxidase
DB03793,Benzoic acid,SmallMoleculeDrug,O67987,"Chlorocatechol 1,2-dioxygenase"
DB03793,Benzoic acid,SmallMoleculeDrug,P96965,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase"
DB03793,Benzoic acid,SmallMoleculeDrug,O31168,Non-heme chloroperoxidase
DB03793,Benzoic acid,SmallMoleculeDrug,Q01234,Oxygen-insensitive NAD(P)H nitroreductase
DB03793,Benzoic acid,SmallMoleculeDrug,Q5PXQ6,"Hydroxyquinol 1,2-dioxygenase"
DB03793,Benzoic acid,SmallMoleculeDrug,Q52546,Replication protein
DB03796,Palmitic Acid,SmallMoleculeDrug,P00709,Alpha-lactalbumin
DB03796,Palmitic Acid,SmallMoleculeDrug,Q07869,Peroxisome proliferator-activated receptor alpha
DB03796,Palmitic Acid,SmallMoleculeDrug,P08100,Rhodopsin
DB03796,Palmitic Acid,SmallMoleculeDrug,P50897,Palmitoyl-protein thioesterase 1
DB03796,Palmitic Acid,SmallMoleculeDrug,P02689,Myelin P2 protein
DB03796,Palmitic Acid,SmallMoleculeDrug,P09466,Glycodelin
DB03796,Palmitic Acid,SmallMoleculeDrug,Q14541,Hepatocyte nuclear factor 4-gamma
DB03796,Palmitic Acid,SmallMoleculeDrug,P83812,Lipid binding protein
DB03796,Palmitic Acid,SmallMoleculeDrug,P10632,Cytochrome P450 2C8
DB03796,Palmitic Acid,SmallMoleculeDrug,O43617,Trafficking protein particle complex subunit 3
DB03796,Palmitic Acid,SmallMoleculeDrug,Q9X1H9,Fatty acid-binding protein TM_1468
DB03808,Hexamidine,SmallMoleculeDrug,P0A0N4,HTH-type transcriptional regulator QacR
DB03808,Hexamidine,SmallMoleculeDrug,P0A0N5,HTH-type transcriptional regulator QacR
DB03843,Formaldehyde,SmallMoleculeDrug,P15555,D-alanyl-D-alanine carboxypeptidase
DB03904,Urea,SmallMoleculeDrug,P00378,Dihydrofolate reductase
DB03904,Urea,SmallMoleculeDrug,P05089,Arginase-1
DB03904,Urea,SmallMoleculeDrug,P00918,Carbonic anhydrase 2
DB03904,Urea,SmallMoleculeDrug,P35222,Catenin beta-1
DB03904,Urea,SmallMoleculeDrug,Q8XB74,Sulfoxide reductase catalytic subunit YedY
DB03929,D-Serine,SmallMoleculeDrug,Q05586,"Glutamate receptor ionotropic, NMDA 1"
DB03929,D-Serine,SmallMoleculeDrug,P23415,Glycine receptor subunit alpha-1
DB03929,D-Serine,SmallMoleculeDrug,P29508,Serpin B3
DB03929,D-Serine,SmallMoleculeDrug,P36275,Head decoration protein
DB04115,Berberine,SmallMoleculeDrug,O15392,Baculoviral IAP repeat-containing protein 5
DB04115,Berberine,SmallMoleculeDrug,P0A0N5,HTH-type transcriptional regulator QacR
DB04160,Pyrophosphoric acid,SmallMoleculeDrug,P22939,Farnesyl diphosphate synthase
DB04173,Fructose,SmallMoleculeDrug,P02943,Maltoporin
DB04209,Dequalinium,SmallMoleculeDrug,P98170,E3 ubiquitin-protein ligase XIAP
DB04209,Dequalinium,SmallMoleculeDrug,P29973,cGMP-gated cation channel alpha-1
DB04209,Dequalinium,SmallMoleculeDrug,Q12791,Calcium-activated potassium channel subunit alpha-1
DB04209,Dequalinium,SmallMoleculeDrug,P0A0N4,HTH-type transcriptional regulator QacR
DB04209,Dequalinium,SmallMoleculeDrug,Q7AKE4,Response regulator RamR
DB04209,Dequalinium,SmallMoleculeDrug,P0DP23,Calmodulin
DB04209,Dequalinium,SmallMoleculeDrug,Q9UGI6,Small conductance calcium-activated potassium channel protein 3
DB04209,Dequalinium,SmallMoleculeDrug,P17252,Protein kinase C alpha type
DB04209,Dequalinium,SmallMoleculeDrug,P05771,Protein kinase C beta type
DB04209,Dequalinium,SmallMoleculeDrug,Q05655,Protein kinase C delta type
DB04209,Dequalinium,SmallMoleculeDrug,Q02156,Protein kinase C epsilon type
DB04209,Dequalinium,SmallMoleculeDrug,P05129,Protein kinase C gamma type
DB04209,Dequalinium,SmallMoleculeDrug,P41743,Protein kinase C iota type
DB04209,Dequalinium,SmallMoleculeDrug,Q04759,Protein kinase C theta type
DB04209,Dequalinium,SmallMoleculeDrug,Q05513,Protein kinase C zeta type
DB04209,Dequalinium,SmallMoleculeDrug,P37840,Alpha-synuclein
DB04209,Dequalinium,SmallMoleculeDrug,A5U4F6,L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
DB04221,Didecyldimethylammonium,SmallMoleculeDrug,P9WPB5,Cyclopropane mycolic acid synthase 2
DB04224,Oleic Acid,SmallMoleculeDrug,Q07869,Peroxisome proliferator-activated receptor alpha
DB04224,Oleic Acid,SmallMoleculeDrug,Q03181,Peroxisome proliferator-activated receptor delta
DB04224,Oleic Acid,SmallMoleculeDrug,P19793,Retinoic acid receptor RXR-alpha
DB04224,Oleic Acid,SmallMoleculeDrug,P37231,Peroxisome proliferator-activated receptor gamma
DB04224,Oleic Acid,SmallMoleculeDrug,P02689,Myelin P2 protein
DB04272,Citric acid,SmallMoleculeDrug,C7C422,Metallo-beta-lactamase type 2
DB04272,Citric acid,SmallMoleculeDrug,P15121,Aldose reductase
DB04272,Citric acid,SmallMoleculeDrug,P39126,Isocitrate dehydrogenase [NADP]
DB04272,Citric acid,SmallMoleculeDrug,P00808,Beta-lactamase
DB04272,Citric acid,SmallMoleculeDrug,P04190,Beta-lactamase 2
DB04272,Citric acid,SmallMoleculeDrug,O75390,"Citrate synthase, mitochondrial"
DB04272,Citric acid,SmallMoleculeDrug,P12931,Proto-oncogene tyrosine-protein kinase Src
DB04272,Citric acid,SmallMoleculeDrug,P07998,Ribonuclease pancreatic
DB04272,Citric acid,SmallMoleculeDrug,P12724,Eosinophil cationic protein
DB04272,Citric acid,SmallMoleculeDrug,P05042,Fumarate hydratase class II
DB04272,Citric acid,SmallMoleculeDrug,Q9X0N8,6-phosphogluconolactonase
DB04272,Citric acid,SmallMoleculeDrug,Q96RQ9,L-amino-acid oxidase
DB04272,Citric acid,SmallMoleculeDrug,Q9GZU7,Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1
DB04272,Citric acid,SmallMoleculeDrug,P83787,Cytochrome c peroxidase
DB04272,Citric acid,SmallMoleculeDrug,O14964,Hepatocyte growth factor-regulated tyrosine kinase substrate
DB04272,Citric acid,SmallMoleculeDrug,P11922,Invasin
DB04272,Citric acid,SmallMoleculeDrug,P13299,Intron-associated endonuclease 1
DB04272,Citric acid,SmallMoleculeDrug,P10930,Short tail fiber protein gp12
DB04272,Citric acid,SmallMoleculeDrug,P40926,"Malate dehydrogenase, mitochondrial"
DB04272,Citric acid,SmallMoleculeDrug,Q2QJL3,N5-carboxyaminoimidazole ribonucleotide mutase
DB04272,Citric acid,SmallMoleculeDrug,P38516,50S ribosomal protein L4
DB04272,Citric acid,SmallMoleculeDrug,P15086,Carboxypeptidase B
DB04272,Citric acid,SmallMoleculeDrug,P03277,Hexon protein
DB04272,Citric acid,SmallMoleculeDrug,Q9WZW1,Riboflavin biosynthesis protein
DB04272,Citric acid,SmallMoleculeDrug,O33833,Beta-fructosidase
DB04272,Citric acid,SmallMoleculeDrug,A0A5P8YJZ1,Putative stringent starvation protein A
